seriali	SurveyYear	DayofWeek	Age	Sex	Country	BACONANDHAM	BEEFVEALANDDISHES	BEERLAGERCIDERPERRY	BISCUITS	BROWNGRANARYANDWHEATGERMBREAD	BUNSCAKESPASTRIESFRUITPIES	BURGERSANDKEBABS	BUTTER	CHEESE	CHICKENANDTURKEYDISHES	CHIPSFRIEDROASTPOTATOESANDPOTATOPRODUCTS	CHOCOLATECONFECTIONERY	COATEDCHICKEN	COMMERCIALTODDLERSFOODSANDDRINKS	CRISPSANDSAVOURYSNACKS	EGGSANDEGGDISHES	FRUIT	FRUITJUICE	HIGHFIBREBREAKFASTCEREALS	ICECREAM	LAMBANDDISHES	LIVERDISHES	LOWFATSPREAD	MEATPIESANDPASTRIES	NUTSANDSEEDS	OILYFISH	ONEPERCENTMILK	OTHERBREAD	OTHERBREAKFASTCEREALS	OTHERMARGARINEFATSANDOILS	OTHERMEATANDMEATPRODUCTS	OTHERMILKANDCREAM	OTHERPOTATOESPOTATOSALADSDISHES	OTHERWHITEFISHSHELLFISHFISHDISHES	PASTARICEANDOTHERCEREALS	PORKANDDISHES	PUDDINGS	PUFAMARGARINEOILS	REDUCEDFATSPREAD	SALADANDOTHERRAWVEGETABLES	SAUSAGES	SEMISKIMMEDMILK	SKIMMEDMILK	SMOOTHIES100FRUITANDORJUICE	SOFTDRINKSLOWCALORIE	SOFTDRINKSNOTLOWCALORIE	SPIRITSANDLIQUEURS	SUGARCONFECTIONERY	SUGARSPRESERVESANDSWEETSPREADS	TEACOFFEEANDWATER	VEGETABLESNOTRAW	WHITEBREAD	WHITEFISHCOATEDORFRIED	WHOLEMEALBREAD	WHOLEMILK	WINE	YOGURTFROMAGEFRAISANDDAIRYDESSERTS	DRYWEIGHTBEVERAGES	CHEDDARCHEESE	COTTAGECHEESE	LOWFATSPREADNOTPOLYUNSATURATED	OTHERCHEESE	POLYUNSATURATEDLOWFATSPREAD	REDUCEDFATSPREADNOTPOLYUNSATURATED	REDUCEDFATSPREADPOLYUNSATURATED	SAVOURYSAUCESPICKLESGRAVIESCONDIMENTS	SOUPHOMEMADEANDRETAIL	SpecialDiet	Supps	UsualFoodQuantity	LessFoodReason	MoreFoodReason	UsualDrinkQuantity	LessDrinkReason	diarymth	MoreDrinkReason
901113021	9	Wednesday	66	2	England	0	0	0	0	47.4	66	0	14	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	90	18	0	0	0	0	68.9	110	32	0	0	0	0	0	0	20	368	79.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	No	No	Usual Amount	 	 	Usual Amount	 	11	 
901113021	9	Thursday	66	2	England	0	0	0	21	47.4	0	118	14	0	0	80	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	47	0	0	0	0	0	0	26	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	Less Than Usual	Sickness/Tiredness	 	Usual Amount	 	12	 
901113021	9	Friday	66	2	England	0	398.85	0	0	47.4	0	0	14	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	32	0	0	0	0	0	0	20	468	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	12	 
901113021	9	Saturday	66	2	England	0	0	0	0	0	158.7	0	14	0	260	0	0	0	0	0	122.97	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	250	0	0	180	0	0	0	0	0	0	16	0	0	0	0	25	0	10	184	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	12	 
901113042	9	Wednesday	3	2	England	0	0	0	0	76	44	0	0	15.6	0	74	20	44	0	25	0	67	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	1100	0	0	0	12	150	0	0	0	0	150	0	0	4.3	0	0	0	15.6	0	10	0	7	0	Yes	No	Usual Amount	 	 	Usual Amount	 	11	 
901113042	9	Thursday	3	2	England	0	0	0	40	76	64	0	0	15.6	0	0	0	57	0	15	0	67	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	750	0	0	0	12	150	0	55	0	0	150	0	0	4.3	0	0	0	15.6	0	10	0	16	0	No	Yes	Usual Amount	 	 	Usual Amount	 	11	 
901113042	9	Friday	3	2	England	0	0	0	0	0	104.1	0	0	20	0	93.59	21	44	0	15	0	62.8	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	750	0	0	0	6	300	0	0	0	0	150	0	0	4.3	0	0	0	20	0	0	0	8	0	No	Yes	Usual Amount	 	 	Usual Amount	 	11	 
901113042	9	Saturday	3	2	England	0	0	0	0	76	20	0	0	15.6	0	74	0	0	0	15	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	10	0	0	0	0	0	500	0	0	0	0	500	0	0	0	0	0	0	62.7	0	0	0	0	15.6	0	10	0	0	0	No	Yes	Usual Amount	 	 	Less Than Usual	Sickness/Tiredness	11	 
901113061	9	Wednesday	49	1	England	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	411.5	0	0	350	0	0	0	0	177	0	141	0	0	0	0	0	0	0	1895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	No	No	Usual Amount	 	 	Usual Amount	 	3	 
901113061	9	Thursday	49	1	England	0	0	1310.4	0	0	0	0	0	0	133	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	411.5	0	172.5	0	0	0	0	0	78	0	94	0	0	0	0	0	0	0	1074	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	3	 
901113061	9	Friday	49	1	England	0	0	0	0	68	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	141	47	0	0	0	0	0	0	1012	270	0	180	0	0	0	0	0	0	0	0	0	0	14	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	3	 
901113111	9	Friday	37	2	England	50	0	0	85.6	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	60	0	0	170	0	0	261	0	0	0	24	0	0	80	0	0	930	0	0	0	0	1810	100	0	0	78.03	0	0	115	3	0	0	0	0	0	24	0	0	0	No	Data missing	Usual Amount	 	 	Usual Amount	 	11	 
901113111	9	Saturday	37	2	England	0	0	0	29.6	0	0	0	0	172.8	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	209	555.75	0	0	0	0	0	0	0	0	20	0	0	660	0	0	0	20.52	1030	212	0	0	0	0	0	0	21	0	0	0	172.8	0	0	0	180	0	No	Data missing	 	 	 	Less Than Usual	Change of routine	11	 
901113111	9	Sunday	37	2	England	48	938.5	0	24	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	86.24	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	100	0	18	0	0	0	0	0	800	0	0	0	0	690	0	0	0	192.03	0	0	0	0	0	0	0	0	0	18	0	30	0	No	Data missing	 	 	Change of routine	Less Than Usual	Not hungry/thirsty	11	 
901113111	9	Monday	37	2	England	0	0	0	42.8	88	0	0	0	40	100	0	36	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	200	0	0	165	0	0	0	0	0	0	64	0	0	1300	0	0	0	0	736	0	0	0	0	0	0	0	1	40	0	0	0	0	0	0	175	0	No	Data missing	 	 	 	Usual Amount	 	11	 
901113171	9	Wednesday	65	2	England	0	0	0	0	37.63	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	212.79	0	0	0	5	0	0	0	0	0	0	0	0	0	8	1454	271.9728	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	11	 
901113171	9	Thursday	65	2	England	0	0	0	14.8	37.63	0	0	0	0	0	176	0	0	0	0	140	120	0	36	0	0	0	0	0	0	0	0	0	0	0	0	135.96	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	1404	352	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	107.5	No	No	Usual Amount	 	 	Less Than Usual	 	11	 
901113171	9	Friday	65	2	England	0	0	0	41.6	88.53	0	0	0	30	0	0	0	0	0	0	0	84	150	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1128	629.8153455	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	11	 
901113171	9	Saturday	65	2	England	0	0	0	0	75.23	110	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	8	1428	472.40875	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	11	 
901113191	9	Friday	51	2	England	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	27.5	844	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	11	 
901113191	9	Saturday	51	2	England	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	118	0	0	0	0	0	0	25	882	35	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	Data missing	No	Usual Amount	 	 	Usual Amount	 	11	 
901113191	9	Sunday	51	2	England	0	0	0	25	0	0	0	0	0	100	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	30	882	30	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	Data missing	No	Usual Amount	 	 	Usual Amount	 	11	 
901113191	9	Monday	51	2	England	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	35	863	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	Data missing	No	Usual Amount	 	 	Usual Amount	 	11	 
901113201	9	Tuesday	31	1	England	0	0	0	62.5	0	0	0	0	5.3	0	0	0	0	0	0	0	247.5	0	0	0	0	0	0	0	26.25	100	0	0	0	0	0	0	0	163.2	215	0	0	0	0	155	0	0	0	247.81	0	0	0	0	0	1860	482.56	64.26	0	0	0	0	0	0	5.3	0	0	0	0	0	0	.02	0	Data missing	No	Usual Amount	 	 	Usual Amount	 	11	 
901113201	9	Wednesday	31	1	England	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	100	0	0	0	0	0	0	337.5	163.2	185.625	0	0	0	0	265	0	0	0	201.81	0	0	0	0	0	1960	240	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	11	 
901113201	9	Thursday	31	1	England	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	237.5	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	247.5	0	0	0	0	280	0	0	0	201.81	0	0	0	0	0	1910	770.38	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	11	 
901113201	9	Friday	31	1	England	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	645	0	0	0	0	0	0	0	25.2	200	0	0	0	1.4832	0	0	0	0	42	0	0	0	0	48.99	0	0	0	477	0	0	0	0	2.1	1069.0108	500.174	72.306	0	0	0	0	0	0	0	0	0	0	0	0	0	41.136	0	No	No	Usual Amount	 	 	Usual Amount	 	11	 
901113232	9	Wednesday	5	2	England	0	0	0	0	0	49.24	0	0	0	0	100	0	0	0	0	0	100	200	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	40	0	0	0	0	141.12	125	0	0	0	0	0	55	0	550	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	No	Yes	Usual Amount	 	 	Usual Amount	 	11	 
901113232	9	Thursday	5	2	England	0	104	0	0	65.8	0	0	0	20	0	0	0	0	0	8	62	150	200	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	71	0	0	0	10	0	0	150	0	0	0	0	0	0	0	400	0	20	0	0	0	0	175.5	0	0	0	0	20	0	10	0	12	0	Data missing	No	Usual Amount	 	Other - Specify	Usual Amount	 	11	 
901113232	9	Friday	5	2	England	0	0	0	13	0	0	0	0	0	47	75	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	160	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	317	53.8	0	57	0	0	0	0	0	0	0	0	0	0	0	0	53.5	0	Data missing	No	Usual Amount	 	 	Usual Amount	 	11	 
901113232	9	Saturday	5	2	England	0	0	0	3.25	0	0	115	0	0	0	108.1	0	0	0	33.4	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.75	0	0	0	68.5	0	0	0	0	25	175	0	61.96	0	262.5	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Data missing	No	Usual Amount	 	 	Usual Amount	 	11	 
901113252	9	Saturday	7	1	England	0	267.6	0	0	0	93.79	0	0	20	0	0	0	0	0	38.3	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405.33	0	0	0	0	0	0	80	0	0	425	0	0	30	1.8	280	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Less Than Usual	Change of routine	11	 
901113252	9	Sunday	7	1	England	60	0	0	29.99	0	81	0	0	0	0	100	0	0	0	0	0	100	0	0	136.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.56	0	0	0	15	0	0	0	0	0	0	0	0	0	12	920	68.9	120	0	0	0	0	121.9	0	0	0	0	0	0	15	0	90	0	Yes	No	Less Than Usual	Change of routine	 	Usual Amount	 	11	 
901113252	9	Monday	7	1	England	33	0	0	108.18	0	0	0	0	0	0	0	0	0	0	0	0	90	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91.16	0	0	0	10	0	86	50	0	0	0	0	0	0	0	730	142.9	80	0	0	0	0	100	0	0	0	0	0	0	10	0	0	0	Yes	No	Usual Amount	 	 	Usual Amount	 	11	 
901113252	9	Tuesday	7	1	England	0	0	0	61.66	0	0	0	0	0	90	65	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	36	680	28.1	112.2	0	0	0	0	40	0	0	0	0	0	0	12	0	0	0	Yes	No	More Than Usual	 	 	Usual Amount	 	11	 
901201011	9	Thursday	59	2	England	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	250	250	0	0	0	0	0	75.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	24	902	120	0	0	0	0	350	200	4	0	0	0	0	0	0	0	0	0	Yes	No	Usual Amount	 	 	Usual Amount	 	5	 
901201011	9	Friday	59	2	England	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	100	0	0	100	0	0	0	227.85	0	200	0	0	20	0	0	0	5	0	0	0	0	0	0	58.835	0	42.2	0	0	0	0	0	0	24	676	120	0	0	0	0	200	0	1	0	0	0	0	0	0	0	119.99	0	Yes	No	More Than Usual	 	 	Usual Amount	 	5	 
901201011	9	Saturday	59	2	England	0	0	0	12.7	0	0	0	0	0	0	0	0	0	0	0	0	8	125	0	0	0	0	0	0	0	0	0	0	20	0	0	3	0	0	0	0	0	0	0	0	0	64.2	0	0	0	0	0	0	0	934	100	0	0	0	0	300	0	0	0	0	0	0	0	0	0	33	0	Yes	No	Usual Amount	 	 	Usual Amount	 	5	 
901201011	9	Sunday	59	2	England	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	11	0	124.2	0	0	0	0	0	0	0	1234	694	0	0	0	0	0	500	3	0	0	0	0	0	0	0	33	0	Yes	No	Usual Amount	 	 	Usual Amount	 	5	 
901201031	9	Tuesday	52	1	England	0	0	0	60	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	195	0	0	200	0	0	0	0	1055	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	No	No	Usual Amount	 	 	Usual Amount	 	5	 
901201031	9	Wednesday	52	1	England	0	0	0	0	0	0	0	10	0	360	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	100	0	0	0	0	0	0	0	0	275.2	0	0	0	0	0	0	0	950	270	0	0	0	0	0	125	1	0	0	0	0	0	0	0	30	0	No	No	Usual Amount	 	 	Usual Amount	 	6	 
901201031	9	Thursday	52	1	England	0	0	500	0	0	40	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	30	0	0	0	0	0	290	0	0	0	0	0	0	204.2	0	0	0	0	0	0	0	521	90	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	6	 
901201031	9	Friday	52	1	England	90	0	0	0	0	0	0	9	0	0	100	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	5	613	0	18.63	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	6	 
901201092	9	Wednesday	4	2	England	0	104	0	35	0	35	0	0	10	0	0	30	0	30	0	0	240.5	0	19.9	0	0	0	0	0	0	0	0	0	12	0	0	0	0	120	321	0	0	0	5	41	0	150	0	0	0	0	0	0	86	617	0	0	0	35	0	0	85	0	0	0	0	10	0	0	5	8	0	Yes	No	Usual Amount	 	 	Usual Amount	 	5	 
901201092	9	Thursday	4	2	England	22	235.28	0	0	0	54.2	0	0	5	0	0	0	47	0	0	0	285.6	0	0	0	0	0	0	0	28.16	0	0	0	0	0	0	0	85	0	155.8	0	0	0	0	12	0	0	0	0	0	0	0	0	24	150	41	0	0	107.2	0	0	62.5	0	0	0	0	5	0	0	0	0	0	Yes	No	Usual Amount	 	 	Usual Amount	 	5	 
901201092	9	Friday	4	2	England	0	0	0	0	0	0	0	0	0	0	154.1	0	0	0	0	0	0	0	19.9	143	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	60	0	5	0	100	150	0	179.9986	0	0	0	20	12	500	42	50	101	0	0	0	100	0	0	0	0	0	0	0	5	30	0	Yes	No	Usual Amount	 	 	Usual Amount	 	5	 
901201092	9	Saturday	4	2	England	0	0	0	0	0	0	0	0	60	146.34	0	19	0	0	16.5	0	171	200	0	60	0	0	0	0	44	0	0	0	0	0	97.5	0	0	0	83.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	410	0	0	0	107.2	0	0	0	0	0	0	0	60	0	0	0	0	0	Yes	No	Usual Amount	 	 	Usual Amount	 	5	 
901201111	9	Thursday	46	2	England	0	0	0	340	0	0	0	15	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	137.5	0	0	0	0	0	0	0	0	305	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	25	1067	207.5	0	0	0	0	0	247.5	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	5	 
901201111	9	Friday	46	2	England	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	110	15	506	0	350	0	0	0	0	380	0	0	0	0	0	0	0	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	5	 
901201111	9	Saturday	46	2	England	0	0	0	191.5	0	0	0	15	0	0	0	0	0	0	0	340.34	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	120	0	0	0	60	0	0	50	0	0	394	0	0	0	0	0	44	1216	40	0	0	89.9	0	0	575	88	0	0	0	0	0	0	0	0	0	No	No	More Than Usual	 	Working shifts	More Than Usual	 	5	Change of routine
901201111	9	Sunday	46	2	England	0	0	0	0	0	0	0	0	0	90	170	137.5	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	90	0	0	490.5	45	0	0	0	146	0	0	0	0	0	141	0	0	0	0	0	20	1329	190	0	0	0	0	0	0	16	0	0	0	0	0	0	0	73.8	0	No	No	Usual Amount	 	 	Usual Amount	 	5	 
901201112	9	Thursday	11	2	England	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	137.5	0	0	0	0	0	0	0	0	100	0	200	112	0	0	0	87.1	0	15	0	0	0	0	0	0	0	600	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	.01	0	Yes	No	Usual Amount	 	 	Usual Amount	 	5	 
901201112	9	Friday	11	2	England	0	0	0	35	0	70	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	87.1	0	0	0	0	0	0	0	20	0	400	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	Yes	No	Usual Amount	 	 	Usual Amount	 	5	 
901201112	9	Saturday	11	2	England	0	0	0	30	0	100	0	0	0	0	0	0	0	0	0	259.5	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.34	0	0	0	0	28	0	0	48	0	0	0	0	0	20	1052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	No	Usual Amount	 	 	Usual Amount	 	5	 
901201112	9	Sunday	11	2	England	0	0	0	30	0	0	0	0	0	90	170	0	0	0	0	0	100	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	499.8	24	0	0	0	0	80	15	1026	166.6	0	0	0	0	0	0	42.24	0	0	0	0	0	0	0	19.8	0	Yes	No	Usual Amount	 	 	Usual Amount	 	5	 
901201122	9	Saturday	5	1	England	0	0	0	0	30.66	0	0	0	0	0	0	0	0	0	4	105.5	82	0	0	60	0	0	0	0	0	0	0	0	23.9	0	3	0	0	0	0	0	0	0	7	0	43	350	0	0	0	0	0	41.7	0	215	0	5	0	0	350	0	0	30.4	0	0	0	0	0	0	7	8	257.74	Yes	Yes	 	 	 	More Than Usual	 	5	Other - Specify
901201122	9	Sunday	5	1	England	0	0	0	25	30.66	0	0	7	0	103.29	0	15.345	0	0	0	0	65.3	0	0	0	0	0	0	0	0	93.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.75	0	0	0	34	166	0	130.5	10	447	140.81	47.5	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	Yes	Yes	Less Than Usual	Other - Specify	 	More Than Usual	 	5	Very hungry/thirsty
901201122	9	Monday	5	1	England	0	0	0	48.9	0	0	0	0	0	108	0	0	0	0	0	67.01	190.8	0	0	0	0	0	0	0	0	210.32	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	5	320	42	0	0	49	0	0	113	0	0	0	0	0	0	0	0	0	0	Yes	No	Usual Amount	 	 	Usual Amount	 	5	 
901201122	9	Tuesday	5	1	England	0	104	0	8.3	0	171.5	0	10	60	0	0	0	0	0	0	0	104	0	173.5	0	0	0	0	0	0	0	0	0	0	0	0	0	63.8	0	142	0	120	0	0	0	0	0	0	0	0	0	0	0	0	730	100	36	0	0	300	0	0	0	60	0	0	0	0	0	0	70.21	0	Yes	Yes	Usual Amount	 	 	Usual Amount	 	5	 
901201142	9	Monday	9	2	England	91.92	0	0	0	0	0	0	0	0	361.46	0	38.46	0	0	25	67	280	400	0	0	0	0	0	0	17.8	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	47.09	0	0	0	0	0	0	0	0	1250	0	0	0	37.4	0	0	100	0	0	0	0	0	0	0	0	0	0	Yes	No	More Than Usual	 	Other - Specify	Usual Amount	 	5	 
901201142	9	Tuesday	9	2	England	0	0	0	0	0	0	0	0	31.7	48	0	0	0	0	0	67	170	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800	55	20	0	0	0	0	100	0	0	0	0	31.7	0	0	0	60	227.5	Yes	Data missing	Usual Amount	 	 	Usual Amount	 	5	 
901201142	9	Wednesday	9	2	England	36.7	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	67	70	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	28.3	161.3	0	0	0	0	36	94.21	0	0	0	0	0	0	0	0	1800	222.8	59	0	0	0	0	100	0	0	0	0	0	0	0	0	72.7	0	Yes	No	Usual Amount	 	 	More Than Usual	 	5	Busy/active/exercising
901201142	9	Thursday	9	2	England	0	0	0	0	0	0	0	0	0	170.46	0	0	0	0	0	67	304	200	0	0	0	0	0	0	0	0	0	0	8.33	0	122	0	0	0	187.7	0	50	0	0	76	0	15.1606	0	0	0	0	0	0	0	1000	138	75	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	Yes	No	Usual Amount	 	 	Usual Amount	 	5	 
901201201	9	Monday	34	1	England	0	0	0	48	0	195	0	15	60	90	0	0	0	0	0	0	309.2	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	585	0	0	0	0	0	0	102.8	0	48	0	0	0	0	0	0	24	2052.004	224	178	0	0	0	0	0	0	0	0	0	60	0	0	0	42.66	0	Data missing	No	Usual Amount	 	 	Usual Amount	 	5	 
901201201	9	Tuesday	34	1	England	0	654.21	0	66	0	0	0	0	5	0	0	26	0	0	24	0	332	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	392.51	0	0	0	0	0	0	118	0	0	0	0	0	14	0	1532.0014	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	Data missing	Data missing	 	 	 	 	 	5	 
901201201	9	Wednesday	34	1	England	0	0	0	87	0	0	0	0	30	0	701	0	0	0	0	0	100	0	500	0	0	0	0	105	200	0	0	0	0	0	0	0	0	88	0	128	0	0	0	46	0	71	0	0	0	0	0	0	0	1879	110	125	0	0	0	0	0	0	30	0	0	0	0	0	0	39	0	Data missing	No	Usual Amount	 	 	Usual Amount	 	6	 
901201201	9	Thursday	34	1	England	0	0	0	116	0	0	0	0	0	0	0	0	0	0	25	0	0	0	500	0	0	0	0	0	300	180	0	0	0	0	0	0	0	0	250	407.52	0	0	0	205	0	71	0	0	0	0	0	0	0	479	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	Data missing	No	Usual Amount	 	 	Usual Amount	 	6	 
901201261	9	Monday	56	2	England	0	0	0	24.4	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	105	0	150	0	0	0	29	0	0	15	0	0	400	0	0	0	24	600	0	82	0	0	0	0	135	51	0	0	0	0	0	29	0	0	0	No	No	Usual Amount	 	 	Usual Amount	 	5	 
